Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by LGA (POW) by MTW15P Method of Travel to Work (15 travel modes)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

" Albany (C)"
"MTW15P Method of Travel to Work (15 travel modes)","Train","Bus","Ferry","Tram","Taxi","Car, as driver","Car, as passenger","Truck","Motorbike/scooter","Bicycle","Walked only","Other Mode","Worked at home","Did not go to work","Not stated","Not applicable","Total",
"Victoria Plains (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Vincent (C)",64,0,0,0,0,242,8,0,3,0,0,0,0,46,3,0,373,
"Wagin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wandering (S)",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
"Wanneroo (C)",7,0,0,0,0,131,0,3,4,0,0,4,0,5,0,0,151,
"Waroona (S)",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,
"West Arthur (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Westonia (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
"Wickepin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Williams (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wiluna (S)",0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,0,20,
"Wongan-Ballidu (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Woodanilling (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wyalkatchem (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wyndham-East Kimberley (S)",0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,
"Yalgoo (S)",0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,16,
"Yilgarn (S)",0,15,0,0,0,4,0,0,0,0,0,0,0,12,0,0,35,
"York (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"No Fixed Address (WA)",28,23,0,0,8,1185,98,80,3,3,5,59,20,214,25,0,1756,
"Migratory - Offshore - Shipping (WA)",0,0,0,0,0,0,0,0,0,0,6,21,0,4,0,0,31,
"Total",2293,583,8,0,68,24975,1680,321,172,113,406,423,1129,3585,374,0,36130,


" Ashburton (S)"
