,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Westonia,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wiluna,0,26,0,0,0,8,6,0,0,0,0,16,0,21,4,0,86
130,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Wyndham-East Kimberley,0,4,0,0,0,7,3,0,0,0,0,3,0,7,0,0,26
134,Yalgoo,0,15,0,0,0,11,3,0,0,0,6,5,0,6,0,0,38
135,Yilgarn,0,28,0,0,0,5,7,0,0,0,0,5,0,15,4,0,60
136,York,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
137,No Fixed Address (WA),91,91,0,0,27,3960,408,261,12,3,36,186,63,636,70,0,5853
138,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,15,39,0,4,7,0,69
139,Total,6249,2076,33,11,185,59072,4750,845,352,230,943,1175,3018,8751,954,0,88642
