,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
65,Kojonup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Kondinin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
67,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kwinana,0,0,0,0,0,97,0,0,0,0,0,0,0,12,0,0,113
70,Lake Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Laverton,0,4,0,0,0,6,3,0,0,0,0,7,0,6,5,0,21
72,Leonora,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
73,Mandurah,5,11,0,0,5,1028,55,16,4,3,0,0,5,167,18,0,1306
74,Manjimup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Meekatharra,0,9,0,0,0,0,4,0,0,0,0,0,0,0,5,0,16
76,Melville,14,0,0,0,0,25,4,0,0,0,0,0,0,9,0,0,58
77,Menzies,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
78,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
79,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Moora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Mosman Park,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
83,Mount Magnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Mundaring,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
87,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Murray,3,7,0,0,0,1383,108,36,10,7,125,20,346,293,19,0,2350
89,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Narrogin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
92,Nedlands,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
93,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Northam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
95,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Peppermint Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Perenjori,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99,Perth,70,4,0,0,0,37,3,0,0,0,0,4,9,26,6,0,157
100,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Plantagenet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Port Hedland,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,17
103,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ravensthorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
105,Rockingham,8,0,0,0,0,263,19,0,0,0,0,10,0,41,0,0,348
106,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Serpentine-Jarrahdale,0,0,0,0,0,64,0,0,0,0,0,0,0,8,0,0,80
108,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,South Perth,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13
110,Stirling,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,22
111,Subiaco,5,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,20
112,Swan,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25
113,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Victoria Park,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,23
119,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Vincent,4,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,15
121,Wagin,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
122,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Wanneroo,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14
124,Waroona,0,0,0,0,0,212,14,0,0,0,0,0,0,44,0,0,273
125,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Wiluna,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10
130,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Yalgoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
135,Yilgarn,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
136,York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,No Fixed Address (WA),5,8,0,0,0,280,22,34,0,0,4,12,8,70,5,0,444
138,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
139,Total,127,143,0,0,9,4017,290,113,16,13,164,116,376,909,89,0,6384
