,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
104,Port Hedland,0,3,0,0,0,11,0,0,0,0,4,0,0,12,0,0,29
105,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
106,Ravensthorpe,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
107,Rockingham,3,0,0,0,0,138,3,0,0,0,0,0,9,30,0,0,186
108,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Serpentine-Jarrahdale,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,23
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,South Perth,7,66,0,0,8,1612,162,12,6,15,20,274,1164,381,19,0,3750
112,Stirling,13,11,0,0,3,773,23,4,0,8,9,6,44,90,4,0,982
113,Subiaco,29,12,0,0,3,389,17,0,0,7,3,0,30,53,0,0,552
114,Swan,11,7,0,0,0,407,10,4,0,0,3,0,13,41,0,0,498
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,7,81,0,0,9,1041,98,0,4,37,0,29,56,197,5,0,1577
121,Victoria Plains,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,38,16,0,0,6,351,20,0,0,13,3,0,20,53,0,0,530
123,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,0,0,0,0,0,141,0,0,3,0,0,0,3,7,0,0,159
126,Waroona,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
128,Westonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,16
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
136,Yalgoo,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
137,Yilgarn,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
138,York,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
139,No Fixed Address (WA),9,12,0,0,0,462,22,3,0,0,19,6,96,133,6,0,766
140,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12
141,Total,672,1765,49,3,141,13353,1021,38,59,347,245,376,2249,2469,92,0,22884
