,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
109,Serpentine-Jarrahdale,0,0,0,0,0,441,33,0,0,0,4,0,3,67,0,0,552
110,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
111,South Perth,19,5,0,0,0,163,4,0,0,0,5,0,10,30,0,0,232
112,Stirling,82,11,0,0,4,551,10,0,0,0,8,0,45,94,0,0,816
113,Subiaco,67,0,0,0,0,137,11,0,0,0,8,0,30,21,0,0,274
114,Swan,17,4,0,0,0,429,21,9,4,0,11,0,25,62,3,0,577
115,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Toodyay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Victoria Park,71,7,0,0,3,356,15,0,6,0,20,0,28,87,0,0,589
121,Victoria Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Vincent,97,4,0,0,3,176,3,0,0,0,3,0,31,46,0,0,369
123,Wagin,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,8
124,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wanneroo,6,0,0,0,0,138,8,4,0,0,4,0,6,17,3,0,189
126,Waroona,0,0,0,0,0,97,3,0,0,0,0,0,0,21,0,0,128
127,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Westonia,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
129,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Wiluna,0,9,0,0,0,15,0,0,0,0,27,4,0,41,0,0,86
132,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Wyndham-East Kimberley,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,13
136,Yalgoo,0,0,0,0,0,0,6,0,0,0,6,0,0,12,0,0,25
137,Yilgarn,0,11,0,0,0,10,7,0,0,0,9,9,0,11,0,0,48
138,York,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
139,No Fixed Address (WA),45,60,0,0,10,1933,168,73,0,3,199,20,140,649,15,0,3320
140,Migratory - Offshore - Shipping (WA),0,3,0,0,0,0,0,0,0,0,36,9,4,28,0,0,78
141,Total,3036,1320,15,8,142,39921,2964,325,147,152,1342,764,3402,8720,275,0,62546
