,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
109,510411070,18,9,0,0,0,42,3,0,0,0,0,0,0,3,0,0,77
110,510411071,7,5,0,0,0,6,0,0,0,0,0,0,0,4,0,0,26
111,510411073,13,13,0,0,0,47,10,0,0,0,0,0,0,4,0,0,93
112,510411075,4,12,0,0,0,34,0,0,0,4,0,0,0,0,0,0,67
113,510411076,18,13,0,0,0,13,5,0,0,0,0,0,0,0,0,0,50
114,510411077,24,8,0,0,0,49,0,0,0,4,0,0,0,10,0,0,102
115,510411078,26,31,0,0,0,47,17,0,0,11,0,0,0,23,4,0,162
116,510411079,4,4,0,0,0,21,0,0,0,0,0,0,0,4,0,0,29
117,510411080,66,49,0,0,0,23,10,0,0,4,0,0,0,22,3,0,172
118,510411081,10,10,0,0,0,15,3,0,0,3,0,0,0,4,0,0,39
119,510411083,8,4,0,0,0,35,0,0,0,8,0,0,0,6,0,0,66
120,510411084,34,15,0,0,0,154,8,0,0,6,0,0,0,49,3,0,274
121,510411085,119,78,0,0,0,41,15,0,4,7,0,0,0,20,0,0,290
122,510411086,14,23,0,0,0,17,0,0,5,3,0,0,0,3,0,0,62
123,510411087,64,73,0,0,0,42,15,0,0,15,4,0,3,15,3,0,241
124,510411088,26,20,0,0,0,25,0,0,0,7,0,0,0,4,0,0,86
125,510411090,11,14,0,0,0,13,0,0,0,0,0,0,0,4,0,0,47
126,510411091,33,35,0,0,0,15,5,0,0,0,4,0,0,9,5,0,100
127,510411092,8,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,37
128,510411093,0,9,0,0,0,19,3,0,0,4,0,0,0,5,0,0,42
129,510411094,77,74,0,0,0,43,11,0,0,8,0,12,0,20,3,0,247
130,510411095,41,60,0,0,0,38,13,0,0,11,0,0,3,13,0,0,170
131,510411096,10,10,0,0,0,21,4,0,0,0,0,0,0,3,0,0,53
132,510411097,69,82,0,0,0,51,13,0,4,12,0,7,7,22,7,0,255
133,510411098,103,131,0,0,0,74,20,0,4,23,3,7,0,39,5,0,410
134,510411099,8,5,0,0,0,15,3,0,0,0,3,0,0,3,0,0,33
135,510411100,0,4,0,0,0,26,5,0,0,0,0,0,0,4,0,0,44
136,510411101,23,25,0,0,0,24,4,0,0,0,0,0,0,8,0,0,88
137,510411102,76,89,0,0,0,65,9,0,0,11,3,3,3,20,0,0,288
138,510411103,0,0,0,0,0,52,5,0,0,10,0,0,0,3,0,0,78
139,510411104,7,4,0,0,0,13,0,0,0,0,0,0,0,3,0,0,28
140,510411105,8,6,0,0,0,18,0,0,0,3,0,0,0,5,0,0,37
141,510411106,10,16,0,0,0,21,3,0,0,0,0,0,0,7,0,0,55
142,510411107,26,26,0,0,0,52,3,0,5,5,0,0,0,12,0,0,131
143,510411108,21,12,0,0,0,34,7,0,0,8,0,0,0,13,0,0,96
